AnswerId	PromptId	Score1	AnswerText
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj27-l1.qa42	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	A light bulb must be connected to a battery on both ends.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj27-l1.qa44	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	They must be connected.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj28-l1.qa40	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	Closed path
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj28-l1.qa41	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	Each end of the bulb must be connected to a differend end of the battery.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj28-l1.qa42	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	Each circuit must have a connection.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj29-l1.qa47	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	right connections made to the right terminals
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj29-l1.qa49	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	battery  terminals match the bulb terminals
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj30-l1.qa35	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	Both the battery and lightbulb in a closed circuit path
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj30-l1.qa36	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	The battery and the light bulb are in a closed circuit path.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj30-l1.qa37	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	The battery is in the closed path
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj31-l1.qa38	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	close the path and match the terminals
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj33-l1.qa39	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	closed paths from the battery
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj34-l1.qa32	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	closed circuits
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj34-l1.qa33	CONDITIONS_FOR_BULB_TO_LIGHT	2.0	closed paths around the light bulb and the battery
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj35-l1.qa39	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	There must be a closed path.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj35-l1.qa41	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	There must be a closed path and a battery.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj36-l1.qa42	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	you have to have a closed circuit
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj36-l1.qa44	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	the battery should connect to the bulb
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj37-l1.qa36	CONDITIONS_FOR_BULB_TO_LIGHT	2.0	A battery and a bulb must be in a closed path together
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj38-l1.qa36	CONDITIONS_FOR_BULB_TO_LIGHT	2.0	The battery and the bulb must be in a closed path together.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj39-l1.qa42	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	To make a bulb light up, there has to be a battery.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj39-l1.qa43	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	I order to make a bulb light up, there has to be a battery and the right connections.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj39-l1.qa44	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	There has to be a battery.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj39-l1.qa45	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	There has to be a closed circuit battery.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj40-l1.qa52	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	a battery
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj42-l1.qa47	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	It must be in a closed circuit.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj42-l1.qa48	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	It must be in a closed path.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj42-l1.qa49	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	It must be connected to the battery.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj43-l1.qa39	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	a full circut connected at both terminals of both components .
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj43-l1.qa40	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	a full circut that conects at both terminals of both components.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj43-l1.qa41	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	a full circut that conects at both terminals of the battery and at both terminals of the lightbulb
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj43-l1.qa43	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	a battery and a lightbulb that are connected at both terminals to one another
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj45-l1.qa32	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	closed paths
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj45-l1.qa33	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	i dont know
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj45-l1.qa34	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	the buld and the battery must be connected at a circuit
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj45-l1.qa35	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	bulb had a short circuit
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj46-l1.qa41	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	positive and negative charge
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj46-l1.qa42	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	must be connected to the battery
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj46-l1.qa43	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	battery mut be closed circuit
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj46-l1.qa44	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	battery must be contained in bulb
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj47-l1.qa45	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	The battery must be connected to the bulb
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj48-l1.qa37	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	the bulb must be in a closed circuit with a battery, with one bulb terminal connected to the negative battery terminal, and the other bulb terminal connected to the positive battery terminal.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj48-l1.qa38	CONDITIONS_FOR_BULB_TO_LIGHT	2.0	the bulb must be in a complete circuit with a battery, with one bulb terminal connected to the negative battery terminal, and the other bulb terminal connected to the positive battery terminal.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb1-l1.qa32	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	Matching the positive charge with the right charge.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb3-l1.qa37	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	They have to be closed circuts
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb4-l1.qa32	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	battery and closed circuit
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb5-l1.qa34	CONDITIONS_FOR_BULB_TO_LIGHT	2.0	the battery and the bulb must be on a closed path.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb6-l1.qa32	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	It must be in a closed circuit with a battery.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb7-l1.qa32	CONDITIONS_FOR_BULB_TO_LIGHT	2.0	There must be a closed path for both the battery and bulb.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb10-l1.qa32	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	the circuit needs to be closed
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb11-l1.qa34	CONDITIONS_FOR_BULB_TO_LIGHT	2.0	You needed both a battery and a blub with the same path, and the path must be closed
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb12-l1.qa33	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	a closed circuit between a battery and bulb
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb13-l1.qa32	CONDITIONS_FOR_BULB_TO_LIGHT	2.0	A closed path with a battery and a bulb.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb15-l1.qa34	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	battery must work. and connected to correct terminals on light bulb
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb16-l1.qa32	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	A Battery and bulb in a closed circuit
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb17-l1.qa34	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	Both Terminals of the bulb must be connected in a circuit with a battery
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb18-l1.qa33	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	A battery and a closed circuit.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb19-l1.qa34	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	a voltage with a closed circuit
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb20-l1.qa34	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	The bulb has to be connected to the positive and negative charge of the battery.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb21-l1.qa32	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	the circuit and bulb must be closed
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb22-l1.qa43	CONDITIONS_FOR_BULB_TO_LIGHT	2.0	a closed path between battery and light bulb, with the positive going to the positive output from the battery to the positive side of the bulb, and the negative output from the battery to the negative side of the bulb.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb24-l1.qa34	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	a battery must be present and a closed circuit
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb26-l1.qa32	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	A closed circut with both terminals being used by both the battery and the bulb.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb28-l1.qa36	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	Both terminals of the bulb need to have a power source
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb29-l1.qa34	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	a closed circuit containing a bulb and a battery
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb30-l1.qa32	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	a closed path between the positive side of the battery and the negative side of the battery and the bottom of the bulb and the side of the bulb.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb31-l1.qa32	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	the bulb must be in a closed circuit with the battery.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb32-l1.qa34	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	The light bulb must be connected to both sides of the battery and there must be a closed circuit.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb34-l1.qa32	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	Closed connection between the bulb and the battery.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb36-l1.qa32	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	The conditions are that the bulb needs to be in a closed circuit with one of its ports connected to the positive side and one connected to the negative side of the battery.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb37-l1.qa32	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	A closed circuit
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb38-l1.qa32	CONDITIONS_FOR_BULB_TO_LIGHT	2.0	The bulb and battery must be contained in closed paths.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb39-l1.qa32	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	A battery connected to a bulb on both sides in a closed circuit.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb41-l1.qa33	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	"A bulb can only light up if each of the 2 spots are connected to the batteries"" negative component and positive component."
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb42-l1.qa32	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	complete path including a battery and a bulb
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj7-l1.qa39	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	i do not know
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj13-l1.qa43	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	a positive and a negative connection.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj27-l1.qa43	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	A light bulb must be connected to the battery.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj29-l1.qa48	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	the correct connection is made to the proper terminal.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj33-l1.qa44	CONDITIONS_FOR_BULB_TO_LIGHT	2.0	the positive and negative charges of the battery must connect to the bulb
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj36-l1.qa43	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	there has to be a closed circuit
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb2-l1.qa33	CONDITIONS_FOR_BULB_TO_LIGHT	0.0	A closed circuit.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb9-l1.qa35	CONDITIONS_FOR_BULB_TO_LIGHT	2.0	The battery and the light bulb must be in a closed path
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb27-l1.qa32	CONDITIONS_FOR_BULB_TO_LIGHT	2.0	a closed path between the battery and the bulb
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb35-l1.qa32	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	One contact connected to the + and the other attached to the -, in a closed pathway.
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb40-l1.qa32	CONDITIONS_FOR_BULB_TO_LIGHT	1.0	Both the battery and the bulb must be closed.
