AnswerId	PromptId	Score1	AnswerText
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj24-l2.qa131	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	1.0	If one bulb is removed, the others stop working
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj24-l2.qa133	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	1.0	removing one bulb shuts off the other
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj24-l2.qa135	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	0.0	i did
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj26-l2.qa153	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	because they are on the same closed path
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj27-l2.qa144	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	they are contained in the same closed path
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj28-l2.qa136	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	1.0	they are in the same path
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj29-l2.qa141	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	1.0	bulbs a and c are wired within a closed path
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj29-l2.qa142	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	bulbs a and c are wired within the same closed path
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj29-l2.qa144	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	1.0	both bulbs a and c are contained in a closed path
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj30-l2.qa139	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	1.0	they are contained in the same path
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj30-l2.qa140	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	0.0	kkkdfdadkjlf
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj30-l2.qa141	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	0.0	and the circut is closed
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj31-l2.qa144	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	they are in a line on the same closed path
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj31-l2.qa145	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	they are on the same closed path
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj33-l2.qa136	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	1.0	bulbs A,B, and C are all on the same path
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj33-l2.qa137	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	0.0	tell answer
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj34-l2.qa141	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	They are contained in the same closed path, so if one bulb goes out so do the others.
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj34-l2.qa145	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	The lightbulbs are all contained in the same closed path.
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj35-l2.qa143	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	they are all contained in the same closed path with a battery
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj36-l2.qa136	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	1.0	the bulbs are on the same path
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj36-l2.qa137	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	1.0	the bulbs are on the same path with the battery
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj37-l2.qa129	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	they are in the same closed path
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj38-l2.qa131	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	the closed path contains bulb A, bulb B, bulb C, and a battery.
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj39-l2.qa152	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	They are contained in the same path. If one bulb goes out it will affect the other ones.
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj39-l2.qa154	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	bulbs A and C are contained in the same path
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj40-l2.qa144	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	1.0	removing of damaging any of the bulbs will shut off the other bulbs.
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj40-l2.qa145	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	0.0	i give up
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj43-l2.qa141	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	they are all connected in the same path to the battery
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj43-l2.qa142	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	0.0	they are in a series of connections with the battery
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj43-l2.qa144	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	a and c are on the same closed path with the battery
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj45-l2.qa130	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	removing a bulb will turn off another bulb
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj46-l2.qa148	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	bulbs are on the same closed path
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj47-l2.qa144	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	they are located on the same path and will affect each other
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj47-l2.qa145	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	bulbs A and C are located on the same path
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb2-l2.qa119	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	They are on the same path
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb3-l2.qa123	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	0.0	they are teh begning and end of the path
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb4-l2.qa116	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	1.0	they can affect each other
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb6-l2.qa117	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	Because they are connected along the same path
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb7-l2.qa117	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	1.0	Each bulb affects the other bulbs
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb9-l2.qa117	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	They are on the same path to the battery without interruption
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb10-l2.qa116	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	becuase there is only one path
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb11-l2.qa116	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	If any of the 3 bulbs are damaged the other 2 bulbs would turn off because they are all within the same path
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb13-l2.qa116	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	Bulb A and bulb C are in the same path.
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb15-l2.qa117	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	they are on the same apth
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb16-l2.qa117	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	wired in same path
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb17-l2.qa118	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	They are all affected by one another along the same path
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb21-l2.qa116	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	1.0	theya re connectted by another bulb
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb22-l2.qa118	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	1.0	closed path
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb24-l2.qa120	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	THE ARE ON THE SAME PATH
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb25-l2.qa118	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	They are all within the same path.
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb26-l2.qa116	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	They are on the same path.
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb29-l2.qa117	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	1.0	they affect one another
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb31-l2.qa116	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	0.0	bulb a and c are in a closed circuit
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb34-l2.qa117	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	1.0	Bulb A and bulb C affect each other.
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb35-l2.qa118	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	1.0	becuase breaking one  bulb then affects the ability of the others to light up.
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb36-l2.qa116	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	if one is out the others will go out, they are in the same closed path
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb37-l2.qa117	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	They are all on the dame closed path
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb38-l2.qa116	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	They are contained on the same closed path.
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb40-l2.qa116	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	1.0	they are not parallel
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb42-l2.qa116	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	1.0	removing either A or C will turn off the other bulb
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj14-l2.qa139	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	1.0	Because they are on the same path.
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj23-l2.qa135	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	Bulb A, B, and C are contained in the same path with the battery.
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj34-l2.qa144	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	The buls are contained in the same closed path.  Removing one bulb will shut off the other.
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj38-l2.qa129	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	0.0	if bulb B was damaged, bulb A and bulb C  would be off
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj38-l2.qa130	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	0.0	if one bulb was damaged, the other bulbs would be off.
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj39-l2.qa153	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	bulbs A and C are contained in the same path. If Bulb A goes out, bulb C is affected
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj40-l2.qa143	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	1.0	removing or damaging one bulb will shut off the other bulbs.
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj43-l2.qa143	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	they are all on the same path to the battery
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj48-l2.qa133	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	2.0	they are contained in the same closed path with the battery.
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb5-l2.qa116	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	1.0	bulb a is connected to bulb b and bulb c. if bulb a is damaged, it will affect bulbs b and c.
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb12-l2.qa118	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	1.0	when one bulb is removed or damaged it affects the other
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb18-l2.qa116	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	1.0	they will affect eachother
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb19-l2.qa118	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	1.0	because there is no other path
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb30-l2.qa116	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	1.0	bulbs a, b, and c are all affected by one another.
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb41-l2.qa117	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q	0.0	"If bulb A was removed, it  wouldn""t affect bulb C."
